# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 10:14:05+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
15872 7.75 629.835242500851 638.759039307183 46.37113904953 44.2972989082336 42.8299698829651 0 3.54617714881897 93 359162.847219174 359162.847219174 15909944 15909944 258741.916154838 258741.916154838 11461568 11461568 742.69256177648 1508275.30365656 16266.3790659501 1492008.92459061 2634 5341266 57810 5283456 0 0 0 0 46.1081368923187 1741598089.36009 20075
16384 8 628.432940679828 638.412093573711 47.9021189212799 45.8282787799835 44.2896711826324 0 3.6642017364502 96 358363.186163849 358363.186163849 16423168 16423168 258165.838101857 258165.838101857 11831296 11831296 756.827557877319 1565032.46801759 16360.6519113626 1548671.81610623 2816 5985617 59297 5926320 0 0 0 0 47.6185395717621 1741598090.89106 20714
16896 8.25 628.287349960449 638.074027263798 49.3452041149139 47.2713639736176 45.6678488254547 0 3.68573808670044 99 358280.16321789 358280.16321789 16936392 16936392 258106.028140196 258106.028140196 12201024 12201024 771.750286988816 1628030.07290612 16458.8393657499 1611571.23354037 2842 5987054 60734 5926320 0 0 0 0 49.0664873123169 1741598092.33415 21353
17408 8.5 628.523069466661 637.773093103341 50.7594039440155 48.6855638027191 47.0319533348083 0 3.75656914710999 102 358414.582004398 358414.582004398 17449616 17449616 258202.863808633 258202.863808633 12570752 12570752 778.011650331926 1608870.14443247 16639.7912414439 1592230.35319102 2940 6006117 62229 5943888 0 0 0 0 50.4717893600464 1741598093.74835 21992
17920 8.75 629.063225668368 637.509045471653 52.1482980251312 50.0744578838348 48.3802218437195 0 3.77365899085999 105 358722.605478247 358722.605478247 17962840 17962840 258424.764777683 258424.764777683 12940480 12940480 786.077525346173 1594285.17651394 16852.100897867 1577433.07561607 2966 6007597 63709 5943888 0 0 0 0 51.8520801067352 1741598095.13724 22631
18432 9 628.679597069779 637.245177919005 53.6104259490967 51.5365858078003 49.7657318115234 0 3.89833068847656 108 358503.841696156 358503.841696156 18476064 18476064 258267.16673935 258267.16673935 13310208 13310208 797.462656401388 1643803.84338951 16905.1159011116 1626898.7274884 3148 6651942 65190 6586752 0 0 0 0 53.3056359291077 1741598096.59937 23270
18944 9.25 627.632902925641 636.943355366613 55.130331993103 53.0564918518066 51.2171833515167 0 3.92161464691162 111 357906.965523454 357906.965523454 18989288 18989288 257837.17548099 257837.17548099 13679936 13679936 810.08933990173 1700207.84012512 16972.0105426604 1683235.82958246 3174 6653374 66622 6586752 0 0 0 0 54.817024230957 1741598098.11928 23909
19456 9.5 626.521858356541 636.636094225722 56.6609220504761 54.5870819091797 52.700427532196 0 3.98571538925171 114 357273.39359242 357273.39359242 19502512 19502512 257380.748496053 257380.748496053 14049664 14049664 816.059707968892 1682442.92960005 17147.8586036508 1665295.0709964 3272 6672437 68117 6604320 0 0 0 0 56.3390522003174 1741598099.64987 24548
19968 9.75 627.043137757457 636.368848429552 58.0508501529694 55.977010011673 54.0529866218567 0 4.00245380401611 117 357570.652591592 357570.652591592 20015736 20015736 257594.894707543 257594.894707543 14419392 14419392 823.940080586799 1669317.11101769 17354.7694812609 1651962.34153643 3298 6673910 69590 6604320 0 0 0 0 57.7218055725098 1741598101.0398 25187
20480 10 657.888401616412 635.920863740531 56.7943670749664 54.72052693367 52.7330169677734 0 4.10944986343384 120 375160.130034646 375160.130034646 20528960 20528960 270266.403280925 270266.403280925 14789120 14789120 836.667588441059 1720177.72799906 17453.3093993691 1702724.4185997 3480 7318269 71085 7247184 0 0 0 0 56.4572806358337 1741598099.78331 25826
20992 10.25 657.289574633555 636.450625391308 58.2134799957275 56.1396398544312 54.0931570529938 0 4.1247718334198 123 374818.649613035 374818.649613035 21042184 21042184 270020.399833461 270020.399833461 15158848 15158848 849.933378687177 1776441.82306342 17554.4492519827 1758887.37381144 3506 7319726 72542 7247184 0 0 0 0 57.8691666126251 1741598101.20243 26465
