# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 14:17:18+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
17408 20.4 4393.13693501521 4296.04899514581 18.8785331249237 16.7169840335846 15.5007991790771 0 3.40260410308838 102 319299.70078792 319299.70078792 5337728 5337728 138302.459065294 138302.459065294 2312000 2312000 858.563772782044 915008.419712996 18369.4160033819 896639.003709614 2940 3098352 62256 3036096 0 0 0 0 18.6113648414612 1741612655.52922 21992
17920 21 4357.27813280959 4298.22020488797 19.5118300914764 17.3502810001373 16.1038522720337 0 3.4099907875061 105 316693.429919464 316693.429919464 5494720 5494720 137173.570847709 137173.570847709 2380000 2380000 869.137112073202 909524.992303745 18645.9546882821 890879.037615463 2966 3099841 63745 3036096 0 0 0 0 19.2387540340424 1741612656.16251 22631
18432 21.6 4355.97626057688 4299.82029511516 20.0128860473633 17.8513369560242 16.5478038787842 0 3.51300859451294 108 316598.807916891 316598.807916891 5651712 5651712 137132.585981124 137132.585981124 2448000 2448000 884.827502159133 921106.872714883 18755.9765795252 902350.896135357 3148 3426543 65199 3361344 0 0 0 0 19.7306928634644 1741612656.66357 23270
18944 22.2 4359.27756489431 4301.11707811668 20.4948620796204 18.3333129882812 16.9762558937073 0 3.52059745788574 111 316838.751605504 316838.751605504 5808704 5808704 137236.515931858 137236.515931858 2516000 2516000 900.924920979009 974200.526823229 18894.9818442803 955305.544978949 3174 3428035 66691 3361344 0 0 0 0 20.2068512439728 1741612657.14554 23909
19456 22.8 4364.7121355802 4302.57172325991 20.966912984848 18.8053638935089 17.415657043457 0 3.57588863372803 114 317233.74425417 317233.74425417 5965696 5965696 137407.604268265 137407.604268265 2584000 2584000 910.100554096942 966962.690572779 19142.5234119771 947820.167160802 3272 3441629 68189 3373440 0 0 0 0 20.6706390380859 1741612657.61759 24548
19968 23.4 4383.0190366272 4304.08201757634 21.3811781406403 19.2196290493011 17.7996942996979 0 3.58353805541992 117 318564.3169436 318564.3169436 6122688 6122688 137983.93263456 137983.93263456 2652000 2652000 919.730521283955 961308.53939413 19397.2674693739 941911.271924756 3298 3443119 69679 3373440 0 0 0 0 21.0778970718384 1741612658.03186 25187
20480 24 4389.79599423759 4306.03744795105 21.8435571193695 19.6820080280304 18.2056891918182 0 3.68812704086304 120 319056.876262661 319056.876262661 6279680 6279680 138197.281300072 138197.281300072 2720000 2720000 934.063596499852 971730.164591078 19506.4805576287 952223.68403345 3480 3769851 71163 3698688 0 0 0 0 21.5311493873596 1741612658.49424 25826
20992 24.6 4396.92389493285 4307.90528315965 22.3029029369354 20.1413538455963 18.60906291008 0 3.69598436355591 123 319574.942645045 319574.942645045 6436672 6436672 138421.678173812 138421.678173812 2788000 2788000 948.064879512722 1020915.08364814 19602.6355969836 1001312.44805116 3506 3771305 72617 3698688 0 0 0 0 21.9827890396118 1741612658.95358 26465
21504 25.2 5128.98011886175 4184.05591196473 19.8492760658264 17.6877269744873 16.1225771903992 0 3.7507746219635 126 372781.873527937 372781.873527937 6593664 6593664 161467.892630833 161467.892630833 2856000 2856000 956.342360661326 1013551.70521175 19831.4922859248 993720.212925826 3604 3784897 74113 3710784 0 0 0 0 19.5227158069611 1741612656.49996 27104
22016 25.8 5116.89303641068 4207.66607087954 20.3131890296936 18.1516399383545 16.5560352802277 0 3.76061248779297 129 371903.366468604 371903.366468604 6750656 6750656 161087.373368484 161087.373368484 2924000 2924000 965.092259137762 1007727.19256916 20068.9152022906 987658.277366868 3630 3786393 75609 3710784 0 0 0 0 19.9792196750641 1741612656.96387 27743
